body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_weak_actuator,push_to_zone,severe,23019,v2_full,False,False,0.0,0.19416551290154652,0.19416551290154652,5.9255976906346956e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4661959392280375,0.23113957448029562,155.73281758850095,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23020,v2_full,False,False,0.0,0.19661792510158826,0.19661792510158826,1.2260772605725652e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.48175701488434486,0.23445737741786443,153.28857884518166,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23021,v2_full,False,False,0.0,0.2015822369906344,0.2015822369906344,2.4560829805065786e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5292884480560986,0.23982557194898185,152.73641207876375,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23022,v2_full,False,False,0.0,0.22811753315182176,0.22811753315182176,1.445388258326338e-05,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.48261251373277414,0.23237378837601388,154.09429326326108,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23023,v2_full,False,False,0.0,0.1836943363386034,0.1836943363386034,4.0476113672044144e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5482575055112835,0.23774139123283916,159.05206191001193,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23024,v2_full,False,False,0.0,0.2130044853850276,0.2130044853850276,1.7747529247702335e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4910567634323937,0.23446425373214022,153.96789104782403,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,nominal,23001,v2_full,True,True,1.0,0.007176675375164501,0.007176675375164501,0.00037975426572373495,720,720,0,False,,2ebd5a46a509772b,0.5805527113232514,0.20844678423081872,18.299319697954243,0,0,0,0,True,True,32,5,27,176,0.0,0.7045454545454546,24,0.2036764187132013,0.9561057919212302,0.2091229491122842,0.3524339704539381
arm5_posture_shifted,push_to_zone,nominal,23002,v2_full,True,True,1.0,0.009327673860895017,0.009327673860895017,0.0003584723460227423,720,720,0,False,,2ebd5a46a509772b,0.5505892469279865,0.20681095782178552,19.098303912921036,0,0,0,0,True,True,29,5,24,174,0.0,0.7183908045977011,25,0.19763203662196055,0.9073671367336339,0.20715946848193492,0.31375105297214745
arm5_posture_shifted,push_to_zone,nominal,23003,v2_full,True,True,1.0,0.026654359001909104,0.026654359001909104,0.00023033640532446582,720,720,0,False,,2ebd5a46a509772b,0.5921659957840548,0.21512093877822094,21.805886753955487,0,0,0,0,True,True,29,4,25,165,0.0,0.7090909090909091,23,0.18099622070554108,1.0157802181076332,0.21712008006080208,0.3214371447434581
arm5_posture_shifted,push_to_zone,nominal,23004,v2_full,True,True,1.0,0.017803110208598087,0.017803110208598087,0.00037805112209094056,720,720,0,False,,2ebd5a46a509772b,0.6123826131293972,0.21365019768997956,19.625013581464362,0,0,0,0,True,True,40,6,34,168,0.0,0.7261904761904762,26,0.18988769944800388,0.9418193985009479,0.21424952676168993,0.36179377568267856
arm5_posture_shifted,push_to_zone,nominal,23005,v2_full,True,True,1.0,0.016749991354826365,0.016749991354826365,0.0003856948606165051,720,720,0,False,,2ebd5a46a509772b,0.6071605505132767,0.21148972617994943,18.98042159278681,0,0,0,0,True,True,35,6,29,177,0.0,0.751412429378531,28,0.19596497437290455,0.9786490515988775,0.21188279756229278,0.37256064257802324
arm5_posture_shifted,push_to_zone,nominal,23006,v2_full,True,True,1.0,0.011611002711235543,0.011611002711235543,0.00038395934740272,720,720,0,False,,2ebd5a46a509772b,0.5724164510501475,0.20978346080802213,18.370345696824934,0,0,0,0,True,True,40,6,34,166,0.0,0.7530120481927711,24,0.19364434583313758,0.8489270907636113,0.2100864310224019,0.3458543508798697
arm5_posture_shifted,push_to_zone,nominal,23007,v2_full,True,True,1.0,0.018973582650708344,0.018973582650708344,0.00022099419272258858,720,720,0,False,,2ebd5a46a509772b,0.6742330475861231,0.2190927828774096,21.483266338918394,0,0,0,0,True,True,34,5,29,148,0.0,0.6418918918918919,26,0.181102191410829,0.838766059407431,0.2211685548203482,0.41822139100674605
arm5_posture_shifted,push_to_zone,nominal,23008,v2_full,True,True,1.0,0.0070151022727041185,0.0070151022727041185,0.00026102488011733605,720,720,0,False,,2ebd5a46a509772b,0.6527300649196643,0.22213575507368233,20.583520370844997,0,0,0,0,True,True,35,6,29,160,0.0,0.675,23,0.19964445894437213,0.8841164544601824,0.22279909544150572,0.41343778057629166
arm5_posture_shifted,push_to_zone,nominal,23009,v2_full,True,True,1.0,0.013872421781615999,0.013872421781615999,0.0002597925230217926,720,720,0,False,,2ebd5a46a509772b,0.608206274257443,0.21739108458590203,19.353211935527522,0,0,0,0,True,True,27,4,23,162,0.0,0.6296296296296297,24,0.19130771036786323,0.9353195382994635,0.21796244727981087,0.3667086918246656
arm5_posture_shifted,push_to_zone,nominal,23010,v2_full,True,True,1.0,0.007019944630417732,0.007019944630417732,0.0003255906215534439,720,720,0,False,,2ebd5a46a509772b,0.649895921410669,0.21564922453429258,18.582464693511696,0,0,0,0,True,True,28,4,24,166,0.0,0.7108433734939759,23,0.20317973125269817,0.8926743153405396,0.21696128403905263,0.4238831182340159
arm5_posture_shifted,push_to_zone,nominal,23011,v2_full,True,True,1.0,0.0075726830321559005,0.0075726830321559005,0.0002556729525265198,720,720,0,False,,2ebd5a46a509772b,0.748359622498354,0.23457729487946022,21.911783048878714,0,0,0,0,True,True,35,6,29,165,0.0,0.6303030303030303,29,0.21324824652408883,0.9384573856334641,0.23536872874729792,0.49375772972294296
arm5_posture_shifted,push_to_zone,nominal,23012,v2_full,True,True,1.0,0.00789396466184402,0.00789396466184402,0.00031845527408302704,720,720,0,False,,2ebd5a46a509772b,0.6204637652169027,0.2128546727690394,18.177573265873693,0,0,0,0,True,True,36,5,31,161,0.0,0.6894409937888198,21,0.2035530026761698,0.7782490664436491,0.21345665568294392,0.4035707752003188
arm5_posture_shifted,push_to_zone,nominal,23013,v2_full,True,True,1.0,0.012192621566160217,0.012192621566160217,0.00031082971476760897,720,720,0,False,,2ebd5a46a509772b,0.6100305539254807,0.213846788455101,20.206860749192554,0,0,0,0,True,True,37,8,29,164,0.0,0.6524390243902439,29,0.19648284467573154,0.8571720782612394,0.21452138439193494,0.3723182005952781
arm5_posture_shifted,push_to_zone,nominal,23014,v2_full,True,True,1.0,0.007139148950437415,0.007139148950437415,0.0003309212803093913,720,720,0,False,,2ebd5a46a509772b,0.6171315118097351,0.2146725293489706,21.24451551222697,0,0,0,0,True,True,37,6,31,174,0.0,0.7011494252873564,26,0.19911706894741513,1.0686363774217171,0.21566631529298724,0.36733781533567145
arm5_posture_shifted,push_to_zone,nominal,23015,v2_full,True,True,1.0,0.016889461583184096,0.016889461583184096,0.000343388866642508,720,720,0,False,,2ebd5a46a509772b,0.6534376517949725,0.22096421586244694,18.23924891576753,0,0,0,0,True,True,29,5,24,168,0.0,0.7380952380952381,23,0.1995103303774329,0.8834235335659946,0.2218585520058294,0.42663443866655326
arm5_posture_shifted,push_to_zone,nominal,23016,v2_full,True,True,1.0,0.011690345123454125,0.011690345123454125,0.00033204354546033333,720,720,0,False,,2ebd5a46a509772b,0.6345010051012308,0.2178868240590594,20.227737563604943,0,0,0,0,True,True,35,6,29,170,0.0,0.7588235294117647,28,0.19922569726025136,0.924604705609573,0.21860511640936126,0.3862694497963446
arm5_posture_shifted,push_to_zone,nominal,23017,v2_full,True,True,1.0,0.009133707531717444,0.009133707531717444,0.0002809343805813035,720,720,0,False,,2ebd5a46a509772b,0.6538884646248317,0.21704603705650924,18.64767588607758,0,0,0,0,True,True,27,4,23,163,0.0,0.6809815950920245,26,0.20141731144667657,0.7727439302039715,0.21780570563918925,0.4077362620838927
arm5_posture_shifted,push_to_zone,nominal,23018,v2_full,True,True,1.0,0.009300401645625634,0.009300401645625634,0.00042561454613774754,720,720,0,False,,2ebd5a46a509772b,0.622043422448936,0.2211267231418698,18.839590999524574,0,0,0,0,True,True,37,8,29,187,0.0,0.7486631016042781,25,0.2228055751709385,0.9547036865404822,0.22188756874992335,0.406803447550375
arm5_posture_shifted,push_to_zone,nominal,23019,v2_full,True,True,1.0,0.010490351678832662,0.010490351678832662,0.00032846021219350266,720,720,0,False,,2ebd5a46a509772b,0.6223337736412078,0.21855401137629663,19.2958367110502,0,0,0,0,True,True,36,6,30,161,0.0,0.7267080745341615,23,0.20084308418214233,0.7914572026597191,0.21918530468127284,0.39038210065368206
arm5_posture_shifted,push_to_zone,nominal,23020,v2_full,True,True,1.0,0.03172091643379257,0.03172091643379257,5.3458094344489105e-11,720,720,0,False,,2ebd5a46a509772b,0.6446580557816572,0.22245190061667172,21.25406436682319,0,0,0,0,True,True,29,5,24,167,0.0,0.6407185628742516,22,0.17853346900337788,0.9561845741417176,0.2232944570879477,0.38450774157361955
arm5_posture_shifted,push_to_zone,nominal,23021,v2_full,True,True,1.0,0.026100971183672557,0.026100971183672557,0.0001910449359711452,720,720,0,False,,2ebd5a46a509772b,0.6660738111586935,0.22214923066260395,20.035854863564612,0,0,0,0,True,True,28,5,23,153,0.0,0.6013071895424836,22,0.18651626521898126,0.9141868431205503,0.22496513166741838,0.43056323080823367
arm5_posture_shifted,push_to_zone,nominal,23022,v2_full,True,True,1.0,0.013002939830573934,0.013002939830573934,0.00047296327703474304,720,720,0,False,,2ebd5a46a509772b,0.6779241027097411,0.223226111370683,20.144972113387237,0,0,0,0,True,True,28,4,24,213,0.0,0.7089201877934272,33,0.2657797059663307,0.9653228039262585,0.22413904928552153,0.46959215244959696
arm5_posture_shifted,push_to_zone,nominal,23023,v2_full,True,True,1.0,0.009249376986099931,0.009249376986099931,0.0003116674485408812,720,720,0,False,,2ebd5a46a509772b,0.7154298420725747,0.22505356665077145,20.251215830861437,0,0,0,0,True,True,37,7,30,160,0.0,0.725,25,0.20079474935440503,0.9188906877304133,0.2263524183391978,0.47032995900263463
arm5_posture_shifted,push_to_zone,nominal,23024,v2_full,True,True,1.0,0.020559427959786467,0.020559427959786467,0.00028359525043053794,720,720,0,False,,2ebd5a46a509772b,0.6356054299774869,0.21780796210800557,19.986096213765297,0,0,0,0,True,True,31,6,25,168,0.0,0.6785714285714286,25,0.18883693229620105,1.0224766632242992,0.219786433411891,0.39886625088124994
arm5_posture_shifted,push_to_zone,low_friction,23001,v2_full,True,True,1.0,0.022835298419846342,0.022835298419846342,0.0006419345382424504,720,720,0,False,,2ebd5a46a509772b,0.6488504802544584,0.22026030110577657,20.610342333791465,0,0,0,0,True,True,33,9,24,184,0.0,0.7445652173913043,27,0.18790323476187143,0.8210297906092607,0.21222006896081538,0.4153533319619065
arm5_posture_shifted,push_to_zone,low_friction,23002,v2_full,True,True,1.0,0.017095109110085452,0.017095109110085452,0.0004403212719371741,720,720,0,False,,2ebd5a46a509772b,0.6196746127025996,0.2183170002044884,21.279702371847065,0,0,0,0,True,True,38,12,26,194,0.0,0.7577319587628866,29,0.20478595366864794,0.8744614981911644,0.21103566406566393,0.39191550254715724
arm5_posture_shifted,push_to_zone,low_friction,23003,v2_full,True,True,1.0,0.023349448451299357,0.023349448451299357,0.00044388050902728344,720,720,0,False,,2ebd5a46a509772b,0.6400130160847324,0.2234449106228499,22.801293307217172,0,0,0,0,True,True,42,11,31,164,0.0,0.7378048780487805,27,0.1780840290226475,0.801797508675382,0.21709372566061938,0.3940092219672202
arm5_posture_shifted,push_to_zone,low_friction,23004,v2_full,True,True,1.0,0.023386493968799233,0.023386493968799233,0.0004337382022314958,720,720,0,False,,2ebd5a46a509772b,0.6765799511064712,0.22468893518061417,21.320612020078663,0,0,0,0,True,True,32,8,24,220,0.0,0.8272727272727273,25,0.18369162782321447,0.7689517654996336,0.21809282895188872,0.4266625195706353
arm5_posture_shifted,push_to_zone,low_friction,23005,v2_full,True,True,1.0,0.024836130124654056,0.024836130124654056,0.0005295988741861209,720,720,0,False,,2ebd5a46a509772b,0.6843774932303797,0.22517098541768657,22.356170138033132,0,0,0,0,True,True,43,12,31,221,0.0,0.751131221719457,34,0.2368412577294935,0.965637688751576,0.2199926435154383,0.4806343048567121
arm5_posture_shifted,push_to_zone,low_friction,23006,v2_full,True,True,1.0,0.009468294976474867,0.009468294976474867,0.00031815316011213503,720,720,0,False,,2ebd5a46a509772b,0.6571595408765698,0.2240372745544595,22.3279422403736,0,0,0,0,True,True,34,10,24,172,0.0,0.7034883720930233,26,0.19645472811267617,0.8540244234831567,0.21727518494467435,0.4096955658549284
arm5_posture_shifted,push_to_zone,low_friction,23007,v2_full,True,True,1.0,0.016472378872332476,0.016472378872332476,0.00025331286836487524,720,720,0,False,,2ebd5a46a509772b,0.7177623252655492,0.22770858503779168,21.914508179019673,0,0,0,0,True,True,36,10,26,196,0.0,0.8061224489795918,21,0.18903507086074584,0.8620645439502601,0.2213334578478372,0.46724127835972595
arm5_posture_shifted,push_to_zone,low_friction,23008,v2_full,True,True,1.0,0.018174174181791566,0.018174174181791566,7.375648971883623e-05,720,720,0,False,,2ebd5a46a509772b,0.6934878553099368,0.23001339975505414,22.701689001472445,0,0,0,0,True,True,34,11,23,173,0.0,0.7398843930635838,26,0.18414250273869004,0.9937983273613293,0.22533040395388015,0.4555083025809079
arm5_posture_shifted,push_to_zone,low_friction,23009,v2_full,True,True,1.0,0.011244032217111056,0.011244032217111056,0.00020845799038394757,720,720,0,False,,2ebd5a46a509772b,0.6655449331956569,0.22774161942815396,22.16758582182863,0,0,0,0,True,True,38,10,28,169,0.0,0.6923076923076923,25,0.19089660141251466,0.888283116716162,0.2225216734976745,0.4309690186365023
arm5_posture_shifted,push_to_zone,low_friction,23010,v2_full,True,True,1.0,0.012872658783396477,0.012872658783396477,0.00027510060441188585,720,720,0,False,,2ebd5a46a509772b,0.7226822083741289,0.22883636903164664,21.659853904520467,0,0,0,0,True,True,30,7,23,182,0.0,0.7582417582417582,28,0.20378406984102285,0.8537413142551922,0.22235264420911025,0.4924019351347666
arm5_posture_shifted,push_to_zone,low_friction,23011,v2_full,True,True,1.0,0.006621851627034762,0.006621851627034762,0.0007783798856620904,720,720,0,False,,2ebd5a46a509772b,0.7818112291834072,0.24161153585677403,23.919099726184864,0,0,0,0,True,True,30,9,21,177,0.0,0.7175141242937854,25,0.22061606301193484,0.8220654930503372,0.23853198865163652,0.5494342015163642
arm5_posture_shifted,push_to_zone,low_friction,23012,v2_full,True,True,1.0,0.02791371568354866,0.02791371568354866,0.0007819582379012173,720,720,0,False,,2ebd5a46a509772b,0.6769020015019782,0.2233744620579587,20.316220681462234,0,0,0,0,True,True,29,7,22,211,0.0,0.7630331753554502,30,0.1984476687534137,0.8684602916516767,0.21744295591551355,0.4807090106479692
arm5_posture_shifted,push_to_zone,low_friction,23013,v2_full,True,True,1.0,0.020331514728577495,0.020331514728577495,0.0007734869167911707,720,720,0,False,,2ebd5a46a509772b,0.6638700993617612,0.22372704514411515,21.82763871947449,0,0,0,0,True,True,38,8,30,178,0.0,0.7415730337078652,25,0.1906859380171812,0.8702814760994129,0.2171118407401886,0.4260241924530579
arm5_posture_shifted,push_to_zone,low_friction,23014,v2_full,True,True,1.0,0.010635018499159517,0.010635018499159517,0.0005097891958686589,720,720,0,False,,2ebd5a46a509772b,0.6917145819059756,0.22801569542692565,24.118529953204312,0,0,0,0,True,True,35,14,21,215,0.0,0.7116279069767442,34,0.23200683127763477,1.07668447329789,0.22313332998648047,0.45717707988122847
arm5_posture_shifted,push_to_zone,low_friction,23015,v2_full,True,True,1.0,0.007079257216560348,0.007079257216560348,0.0006465278913575887,720,720,0,False,,2ebd5a46a509772b,0.7158777469082906,0.23220293274511367,22.266820571630905,0,0,0,0,True,True,37,11,26,175,0.0,0.7371428571428571,27,0.19441953116335417,0.9668742459662699,0.2270591927734456,0.4704105485854311
arm5_posture_shifted,push_to_zone,low_friction,23016,v2_full,True,True,1.0,0.024216655178974873,0.024216655178974873,0.0010086949694471377,720,720,0,False,,2ebd5a46a509772b,0.6901029063288164,0.22844962128416102,22.68752568336044,0,0,0,0,True,True,40,11,29,287,0.0,0.8118466898954704,35,0.25534751481755347,0.840813630156182,0.22484295582622935,0.4906618412013293
arm5_posture_shifted,push_to_zone,low_friction,23017,v2_full,True,True,1.0,0.017907366654500198,0.017907366654500198,0.0012144980466737593,720,720,0,False,,2ebd5a46a509772b,0.7164264600861094,0.22855425737896756,21.193014699200805,0,0,0,0,True,True,40,8,32,191,0.0,0.8010471204188482,27,0.193110766912308,1.0211299338949202,0.22250672779123287,0.4796032303087885
arm5_posture_shifted,push_to_zone,low_friction,23018,v2_full,True,True,1.0,0.019287149118726702,0.019287149118726702,0.0006484131614232211,720,720,0,False,,2ebd5a46a509772b,0.6663436273573495,0.22948147471830257,22.475411199746116,0,0,0,0,True,True,42,12,30,211,0.0,0.7156398104265402,36,0.23961663315988196,0.9116151722430528,0.2261067458377588,0.49800430588406686
arm5_posture_shifted,push_to_zone,low_friction,23019,v2_full,True,True,1.0,0.024997423998705522,0.024997423998705522,0.00034548119879308027,720,720,0,False,,2ebd5a46a509772b,0.6762494016810008,0.22818494618965668,22.200611909114844,0,0,0,0,True,True,39,9,30,192,0.0,0.7864583333333334,26,0.18115772482361042,0.9717558985603447,0.22269717944712264,0.44097335279618566
arm5_posture_shifted,push_to_zone,low_friction,23020,v2_full,True,True,1.0,0.020129328143079283,0.020129328143079283,0.0003048023356121457,720,720,0,False,,2ebd5a46a509772b,0.6585710506072013,0.22606218720593313,21.981587771261164,0,0,0,0,True,True,39,10,29,189,0.0,0.7936507936507936,25,0.18501656309203104,1.032719217715194,0.2206217891058082,0.43430982515963645
arm5_posture_shifted,push_to_zone,low_friction,23021,v2_full,True,True,1.0,0.029125821658804667,0.029125821658804667,0.0005915762242301557,720,720,0,False,,2ebd5a46a509772b,0.6860443255689321,0.22732054805173652,20.740161606787197,0,0,0,0,True,True,42,9,33,198,0.0,0.7474747474747475,29,0.18025300636924896,0.7736734996362923,0.22179711613670844,0.4769466349341638
arm5_posture_shifted,push_to_zone,low_friction,23022,v2_full,False,False,0.6666666666666666,0.07431349327058849,0.07431349327058849,0.11117864340155845,720,542,0,True,stage_timeout,2ebd5a46a509772b,0.6246594536292256,0.24096761566339028,22.23330106582653,0,0,0,0,True,False,49,14,35,330,0.0,0.8151515151515152,44,0.303261408633996,0.9862530979547299,0.2410724003644205,0.4349869605555168
arm5_posture_shifted,push_to_zone,low_friction,23023,v2_full,True,True,1.0,0.015661497361868428,0.015661497361868428,0.00020675000169479923,720,720,0,False,,2ebd5a46a509772b,0.7662763455578916,0.23484378301531153,22.87991473745971,0,0,0,0,True,True,51,10,41,167,0.0,0.7425149700598802,23,0.18733344125322218,0.8798639027863154,0.22950311817611238,0.5142715332791146
arm5_posture_shifted,push_to_zone,low_friction,23024,v2_full,True,True,1.0,0.007806862629456145,0.007806862629456145,0.00033448614192107396,720,720,0,False,,2ebd5a46a509772b,0.6945274636228058,0.22843979991561253,22.221796805665882,0,0,0,0,True,True,32,9,23,183,0.0,0.7431693989071039,27,0.2061809765367108,0.9192333132188122,0.22275420521813324,0.46107173880902774
